id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
2685,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Women's Mesmerize Black T-shirt
2686,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Women's Chirfhy Black T-shirt
2687,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Inkfruit Women's Love Wood Orange T-shirt
2688,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Inkfruit Women's Confession Green T-shirt
2689,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Women Happy Dolphin Purple T-shirt
2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Blue Denim Kidswear
2693,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Kidswear
2694,Boys,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Disney Kids Boy's Red Twofur Layered Kidswear
2695,Boys,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Disney Kids Boy's Baby Mickey Surf Kidswear
2697,Girls,Apparel,Dress,Dresses,Blue,Summer,2011,Casual,Disney Kids Girl's Blue Pooh Kidswear
2699,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girls Disney girl pink pooh top Kidswear
2700,Girls,Apparel,Topwear,Tops,White,Summer,2011,Casual,Disney Kids Girl's White Kidswear
2701,Girls,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,Disney Kids Girl's Yellow Daisy Kidswear
2702,Girls,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Disney Kids Girl's Blue Check Kidswear Shirt
2703,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Check Pink Kidswear
2704,Girls,Apparel,Dress,Dresses,White,Summer,2011,Casual,Disney Kids Girl's White Pooh Kidswear
2705,Girls,Apparel,Dress,Dresses,Blue,Summer,2011,Casual,Disney Kids Girl's Blue Pooh Blouse Kidswear
2706,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Pink Pooh Kidswear
2707,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear
2708,Girls,Apparel,Dress,Dresses,White,Summer,2011,Casual,Disney Kids Girl's White Dress Pooh Kidswear
2710,Girls,Apparel,Dress,Dresses,White,Summer,2011,Casual,Disney Kids Girl's White Daisy Kidswear
2711,Girls,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,Disney Kids Girl's Halter Neck Pink Kidswear
2712,Girls,Apparel,Dress,Dresses,Blue,Summer,2011,Casual,Disney Kids Girl's Halter Neck Blue Kidswear
2714,Boys,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Disney Kids Boy's Red Goofy Surf Kidswear
2715,Girls,Apparel,Topwear,Tops,Orange,Summer,2011,Casual,Disney Kids Girl's Minnie Orange Stripped Kidswear
2716,Girls,Apparel,Topwear,Tops,Red,Summer,2011,Casual,Disney Kids Girl's Minnie Red Stripped Kidswear
2717,Girls,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,Disney Kids Girls Kidswear
2718,Girls,Apparel,Topwear,Tops,Red,Summer,2011,Casual,Disney Kids Girl's Red Pooh Kidswear
2719,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,2011,Casual,Disney Kids Boy's Tiger Print Denim Pants
2720,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,2011,Casual,Disney Kids Boy's Mickey Mouse Print Pants
2722,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Disney Kids Boy's Denim Mickey Surf Kidswear
2724,Boys,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Disney Kids Boy's White Red Kidswear
2727,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
2728,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Pink & White Pooh Kidswear
2730,Girls,Apparel,Topwear,Tops,Red,Summer,2011,Casual,Disney Kids Girl's Red Round Neck Kidswear
2732,Girls,Apparel,Topwear,Tops,White,Summer,2011,Casual,Disney Kids Girl's White Round Neck Kidswear
2737,Girls,Apparel,Topwear,Tops,Red,Summer,2011,Casual,Disney Kids Girl's Red Kidswear
2738,Boys,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Disney Kids Boy's Double Fun Kidswear
2740,Girls,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,Disney Kids Girl's Blue Kidswear
2741,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Pink Kidswear
2742,Girls,Apparel,Topwear,Tops,White,Summer,2011,Casual,Disney Kids Girl's White Minnie & Red Kidswear
2743,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Classic Polo Men's White T-shirt
2744,Girls,Apparel,Topwear,Tops,Orange,Summer,2011,Casual,Disney Kids Girl's Orange Stripe Kidswear
2745,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Black T-shirt
2746,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Disney Kids Boy's Yellow Polo Tshirt
2747,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Classic Polo Men's White Stripes T-shirt
2748,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Mens T-shirt
2749,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Men's Grey stripe T-shirt
2750,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Classic Polo Men's Blue Stripe T-shirt
2751,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Mens T-shirt
2753,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Men's Bold Stripe Grey T-shirt
2755,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Mens T-shirt
2757,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Classic Polo Men's Blue T-shirt
2760,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Black-Grey T-shirt
2762,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Classic Polo Men's Plane Black T-shirt
2764,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Classic Polo Mens T-shirt
2766,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Men's Light Grey T-shirt
2778,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Ediots Men's Imagination Important Green T-shirt
2779,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ediots T-shirt
2780,Men,Apparel,Topwear,Tshirts,Blue,Winter,2015,Casual,Ediots Men's God Loves PPL Turquoise T-shirt
2781,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Ediots Men's Who Cares Purple T-shirt
2782,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Who Cares Black T-shirt
2783,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Ediots Men's Bajau Kya Radio Red T-shirt
2784,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Ediots Men's Bajau Kya Radio Turquoise T-shirt
2785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Zindagi Jhand Hai Black T-shirt
2786,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ediots Men's Mehenat Ka Fal White T-shirt
2787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Ediots Men's Lega Kya Photu Black T-shirt
2788,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Ediots Men's Chronological Status Yellow T-shirt
2800,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009,Casual,iD Men's Casual Strapped Leather Brown Shoe
2801,Men,Footwear,Sandal,Sandals,Black,Fall,2009,Casual,iD Men Casual Leather Black Sandal
2802,Men,Footwear,Sandal,Sandals,Multi,Fall,2009,Casual,iD Men Casual Leather Tmber Sandal
2803,Men,Footwear,Sandal,Sandals,Beige,Fall,2009,Casual,iD Men Casual Leather/Felt Beige Sandal
2805,Men,Footwear,Sandal,Sandals,Black,Fall,2009,Casual,iD Men Casual Leather/Felt Charcoal Sandal
2807,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009,Casual,iD Men's Casual Leather Brown Funky Shoe
2809,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2009,Casual,iD Men's Casual Leather Charcoal Funky Shoe
2812,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2009,Casual,iD Men's Graphic Black Shoe
2814,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual,iD Men's Leather Timber White Graphic Shoe
2817,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Leather Black Shoe
2820,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Formal,Lee Cooper Men Formal Leather Black Sandal
2821,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Formal,Lee Cooper Men Formal Leather Brown Sandal
2822,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Felt Black Shoe
2823,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men's LC Formal Leather Black Shoe
2824,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men's Formal Leather Slip-On Black Shoe
2825,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men Leather Semi Formal Black Shoe
2826,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Lee Cooper Men Leather Semi Formal Brown Shoe
2827,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015,Formal,Lee Cooper Men's Formal Simpleton Black Shoe
2828,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe
2830,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Canvas Black Shoe
2831,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Lee Cooper Men's Casual Blue Canvas Shoe
2832,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012,Casual,Lee Cooper Men's Casual Brick Canvas Shoe
2833,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Leather Darknight Black Shoe
2834,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Lee Cooper Men's Slip On Darknight Black Shoe
2835,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Mischief Dark Grey T-shirt
2836,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Mr.Men Men's Mr.Mischief Wine T-shirt
2837,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011,Casual,Mr.Men Maroon T-shirt
2838,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Mr.Happy Blue T-shirt
2840,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Mr.Men Men's Its Gonna Get Messy White T-shirt
2841,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Its Gonna Get Messy Grey T-shirt
2842,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Mischief Grey T-shirt
2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt
2844,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Mr.Men Men's Mr.Busy Navy T-shirt
2845,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Mr.Noisy Blue T-shirt
2846,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Black T-shirt
2847,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Mr.Men Men's Is There More Love Purple T-shirt
2848,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Mr.Men Men's Mr.Messy Purple T-shirt
2849,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Messy Lt Grey T-shirt
2850,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Funny Grey T-shirt
2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's Just Mediating Mr.Lazy Blue T-shirt
2852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Mr.Men Men's What Me Rude Blue T-shirt
2853,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Mr.Men Printed White T-shirt
2854,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Mr.Men Men's Less Work More Sleep Green T-shirt
2855,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Mr.Men Men's Is There More Love Black T-shirt
2856,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Happy Grey T-shirt
2857,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Busy Grey T-shirt
2858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Cool Grey T-shirt
2859,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Mr.Men Men's Mr.Cool Wine T-shirt
2860,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Inkfruit Men's Rising Soccer T-shirt
2861,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Inkfruit Men's I am Hooked Green T-shirt
2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
2863,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Inkfruit Mens Kick Off T-shirt
2865,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Inkfruit Men's Men in Blue White T-shirt
2866,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Men's Three Side Cricket T-shirt
2867,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Men's Just bowl It Black T-shirt
2868,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Inkfruit Mens Not Just a Game T-shirt
2869,Men,Footwear,Shoes,Casual Shoes,White,Fall,2009,Casual,iD Men's Denim White Graphic Shoe
2870,Women,Footwear,Shoes,Heels,Red,Winter,2015,Ethnic,Catwalk Women Ethnic Red Heels
2872,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Leather Flats
2874,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels
2876,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Party Heeled Strap Black Heels
2877,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Rose Mary Flats
2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
2879,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Blue Heels
2880,Women,Footwear,Shoes,Heels,Grey,Summer,2016,Formal,Catwalk Women Leather Formal Grey Heels
2882,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Leather Slip-Ons Black Flats
2885,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Leather Cut Boot Beige Flats
2886,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual,Catwalk Women Leather Brown Flats
2887,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Black Ballerinas
2888,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Wedding Heeled Bronze Heels
2889,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Leather Cutshoe Brown Flats
2890,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Leather Brown Cut Flats
2892,Women,Footwear,Shoes,Heels,White,Winter,2015,Casual,Catwalk Women Flat Zip White Flats
2893,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Ethnic Flat Gun Metal Flats
2894,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Ethnic Flat Multi Color Flats
2895,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Heeled Black Silver Strap Heels
2897,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Golden Heels
2899,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Wedding Collection Gold Heels
2900,Women,Footwear,Shoes,Heels,Silver,Winter,2015,Casual,Catwalk Women Wedding Collection Silver Heels
2901,Women,Footwear,Shoes,Heels,Black,Winter,2015,Formal,Catwalk Women Corporate Leather Black Heels
2903,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Heeled Brown Silver Strap Heels
2910,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Wedding Collection Bronze Heels
2912,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Wedding Gold Crystal Heels
2915,Women,Apparel,Topwear,Tops,White,Fall,2010,Casual,DUSG Women Bandhavgarh Organic Aqua Top
2916,Women,Apparel,Topwear,Tops,Yellow,Fall,2010,Casual,DUSG Women Reuse Reduce Bamboo Yellow Top
2918,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,DUSG Men's Bharatpur Organic Cotton Green T-shirt
2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Women's Green Polo T-shirt
2921,Women,Apparel,Topwear,Tshirts,Multi,Fall,2010,Casual,DUSG Women's Brown Polo T-shirt
2922,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,DUSG Men's Sunderbans Organic Natural T-shirt
2923,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,DUSG Men's Sariska Organic Olive T-shirt
2928,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,DUSG Men's Earth Warrior Organic Natural T-shirt
2931,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,DUSG Men's Burning Tiger Bamboo Natural T-shirt
2934,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Men's Tortoise Organic Aqua T-shirt
2936,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2010,Casual,DUSG Women's Red Polo T-shirt
2937,Women,Apparel,Topwear,Tshirts,Peach,Fall,2010,Casual,DUSG Women's Mother & Child Bamboo Sand T-shirt
2938,Women,Apparel,Topwear,Tops,Multi,Fall,2010,Casual,DUSG Women Crane Bamboo Top
2939,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Women's Play Lady Organic Blue T-shirt
2940,Women,Apparel,Topwear,Tops,Maroon,Fall,2010,Casual,DUSG Women Peacock Ladies Organic Cotton Top
2944,Men,Apparel,Topwear,Tshirts,White,Fall,2015,Casual,DUSG Men's Gorilla Organic Natural T-shirt
2947,Women,Apparel,Topwear,Tops,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Top
2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
2956,Women,Apparel,Topwear,Tops,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Top
2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
2964,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual,Puma Men's Match Classic White & Green Shoe
2965,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010,Casual,Puma Men's Excurse White Spectrum Blue Shoe
2966,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010,Casual,Puma Men's Bencio Leather White & Blue Shoe
2967,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Puma Men's Mid Pixel Black & Silver Canvas Shoe
2969,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Men's Black T-shirt
2970,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's White T-shirt
2971,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Men's Sless Black T-shirt
2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
2973,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Casual,Puma Men's Heroes Yellow T-shirt
2974,Women,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Puma Women's Heroes Green T-shirt
2975,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Men's Lifestyle Heritage Blue Polo T-shirt
2976,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Casual,Puma Women's Lifestyle Purple Polo T-shirt
2977,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Puma Women's Punk Graphic White T-shirt
2978,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Casual,Puma Women's Punk Graphic Pink T-shirt
2979,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Men's Jersey Black Polo T-shirt
2980,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Tee2 White T-shirt
2981,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,Puma Men's Hawaian Ocan Blue T-shirt
2982,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Puma Women White Top
2983,Women,Apparel,Topwear,Tshirts,Grey,Fall,2010,Casual,Puma Women's Graphic V-Neck Grey T-shirt
2984,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,Puma Men's Power Cat Graphic Red T-shirt
2985,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Puma Men's Football Smash Graphic Black T-shirt